,name,mois_annee_comptage,sum_counts
2995,Totem 64 Rue de Rivoli,2020-04-01,38293.0
2996,Totem 64 Rue de Rivoli,2020-05-01,200467.0
2997,Totem 64 Rue de Rivoli,2020-06-01,285902.0
2998,Totem 64 Rue de Rivoli,2020-07-01,286694.0
2999,Totem 64 Rue de Rivoli,2020-08-01,186549.0
3000,Totem 64 Rue de Rivoli,2020-09-01,297318.0
3001,Totem 64 Rue de Rivoli,2020-10-01,236104.0
3002,Totem 64 Rue de Rivoli,2020-11-01,131128.0
3003,Totem 64 Rue de Rivoli,2020-12-01,155094.0
3004,Totem 64 Rue de Rivoli,2021-01-01,146196.0
3005,Totem 64 Rue de Rivoli,2021-02-01,164569.0
3006,Totem 64 Rue de Rivoli,2021-03-01,206543.0
3007,Totem 64 Rue de Rivoli,2021-04-01,183126.0
3008,Totem 64 Rue de Rivoli,2021-05-01,206284.0
3009,Totem 64 Rue de Rivoli,2021-06-01,291943.0
3010,Totem 64 Rue de Rivoli,2021-07-01,251555.0
3011,Totem 64 Rue de Rivoli,2021-08-01,200631.0
3012,Totem 64 Rue de Rivoli,2021-09-01,317580.0
3013,Totem 64 Rue de Rivoli,2021-10-01,288525.0
3014,Totem 64 Rue de Rivoli,2021-11-01,232669.0
3015,Totem 64 Rue de Rivoli,2021-12-01,200553.0
3016,Totem 64 Rue de Rivoli,2021-12-01,200740.0
3017,Totem 64 Rue de Rivoli,2022-01-01,202603.0
3018,Totem 64 Rue de Rivoli,2022-02-01,213048.0
3019,Totem 64 Rue de Rivoli,2022-03-01,253903.0
3020,Totem 64 Rue de Rivoli,2022-04-01,251300.0
3021,Totem 64 Rue de Rivoli,2022-05-01,293904.0
3022,Totem 64 Rue de Rivoli,2022-06-01,302842.0
3023,Totem 64 Rue de Rivoli,2022-07-01,297966.0
3024,Totem 64 Rue de Rivoli,2022-08-01,228636.0
3025,Totem 64 Rue de Rivoli,2022-09-01,297350.0
3026,Totem 64 Rue de Rivoli,2022-10-01,304879.0
3027,Totem 64 Rue de Rivoli,2022-11-01,261734.0
3028,Totem 64 Rue de Rivoli,2022-12-01,184762.0
3029,Totem 64 Rue de Rivoli,2023-01-01,66106.0
3030,Totem 73 boulevard de Sébastopol,2020-02-01,123602.0
3031,Totem 73 boulevard de Sébastopol,2020-03-01,127046.0
3032,Totem 73 boulevard de Sébastopol,2020-04-01,47467.0
3033,Totem 73 boulevard de Sébastopol,2020-05-01,214915.0
3034,Totem 73 boulevard de Sébastopol,2020-06-01,372134.0
3035,Totem 73 boulevard de Sébastopol,2020-07-01,381476.0
3036,Totem 73 boulevard de Sébastopol,2020-08-01,257917.0
3037,Totem 73 boulevard de Sébastopol,2020-09-01,431414.0
3038,Totem 73 boulevard de Sébastopol,2020-10-01,327193.0
3039,Totem 73 boulevard de Sébastopol,2020-11-01,190494.0
3040,Totem 73 boulevard de Sébastopol,2020-12-01,197690.0
3041,Totem 73 boulevard de Sébastopol,2021-01-01,209350.0
3042,Totem 73 boulevard de Sébastopol,2021-02-01,197448.0
3043,Totem 73 boulevard de Sébastopol,2021-03-01,274190.0
3044,Totem 73 boulevard de Sébastopol,2021-04-01,255723.0
3045,Totem 73 boulevard de Sébastopol,2021-05-01,284672.0
3046,Totem 73 boulevard de Sébastopol,2021-06-01,393929.0
3047,Totem 73 boulevard de Sébastopol,2021-07-01,339215.0
3048,Totem 73 boulevard de Sébastopol,2021-08-01,258352.0
3049,Totem 73 boulevard de Sébastopol,2021-09-01,409004.0
3050,Totem 73 boulevard de Sébastopol,2021-10-01,372404.0
3051,Totem 73 boulevard de Sébastopol,2021-11-01,316335.0
3052,Totem 73 boulevard de Sébastopol,2021-12-01,254970.0
3053,Totem 73 boulevard de Sébastopol,2021-12-01,255313.0
3054,Totem 73 boulevard de Sébastopol,2022-01-01,267818.0
3055,Totem 73 boulevard de Sébastopol,2022-02-01,292905.0
3056,Totem 73 boulevard de Sébastopol,2022-03-01,354871.0
3057,Totem 73 boulevard de Sébastopol,2022-04-01,341056.0
3058,Totem 73 boulevard de Sébastopol,2022-05-01,404156.0
3059,Totem 73 boulevard de Sébastopol,2022-06-01,412434.0
3060,Totem 73 boulevard de Sébastopol,2022-07-01,387475.0
3061,Totem 73 boulevard de Sébastopol,2022-08-01,309970.0
3062,Totem 73 boulevard de Sébastopol,2022-09-01,466063.0
3063,Totem 73 boulevard de Sébastopol,2022-10-01,466336.0
3064,Totem 73 boulevard de Sébastopol,2022-11-01,406347.0
3065,Totem 73 boulevard de Sébastopol,2022-12-01,274791.0
3066,Totem 73 boulevard de Sébastopol,2023-01-01,101095.0
3067,Totem 85 quai d'Austerlitz,2020-02-01,31610.0
3068,Totem 85 quai d'Austerlitz,2020-03-01,52084.0
3069,Totem 85 quai d'Austerlitz,2020-04-01,19254.0
3070,Totem 85 quai d'Austerlitz,2020-05-01,94630.0
3071,Totem 85 quai d'Austerlitz,2020-06-01,147567.0
3072,Totem 85 quai d'Austerlitz,2020-07-01,154056.0
3073,Totem 85 quai d'Austerlitz,2020-08-01,106953.0
3074,Totem 85 quai d'Austerlitz,2020-09-01,175496.0
3075,Totem 85 quai d'Austerlitz,2020-10-01,125190.0
3076,Totem 85 quai d'Austerlitz,2020-11-01,72480.0
3077,Totem 85 quai d'Austerlitz,2020-12-01,69991.0
3078,Totem 85 quai d'Austerlitz,2021-01-01,76540.0
3079,Totem 85 quai d'Austerlitz,2021-02-01,78303.0
3080,Totem 85 quai d'Austerlitz,2021-03-01,106178.0
3081,Totem 85 quai d'Austerlitz,2021-04-01,102637.0
3082,Totem 85 quai d'Austerlitz,2021-05-01,108126.0
3083,Totem 85 quai d'Austerlitz,2021-06-01,148385.0
3084,Totem 85 quai d'Austerlitz,2021-07-01,128099.0
3085,Totem 85 quai d'Austerlitz,2021-08-01,104225.0
3086,Totem 85 quai d'Austerlitz,2021-09-01,172485.0
3087,Totem 85 quai d'Austerlitz,2021-10-01,150489.0
3088,Totem 85 quai d'Austerlitz,2021-11-01,122647.0
3089,Totem 85 quai d'Austerlitz,2021-12-01,92713.0
3090,Totem 85 quai d'Austerlitz,2021-12-01,92621.0
3091,Totem 85 quai d'Austerlitz,2022-01-01,95281.0
3092,Totem 85 quai d'Austerlitz,2022-02-01,107935.0
3093,Totem 85 quai d'Austerlitz,2022-03-01,137215.0
3094,Totem 85 quai d'Austerlitz,2022-04-01,127820.0
3095,Totem 85 quai d'Austerlitz,2022-05-01,151634.0
3096,Totem 85 quai d'Austerlitz,2022-06-01,156330.0
3097,Totem 85 quai d'Austerlitz,2022-07-01,144488.0
3098,Totem 85 quai d'Austerlitz,2022-08-01,124378.0
3099,Totem 85 quai d'Austerlitz,2022-09-01,169284.0
3100,Totem 85 quai d'Austerlitz,2022-10-01,167546.0
3101,Totem 85 quai d'Austerlitz,2022-11-01,145585.0
3102,Totem 85 quai d'Austerlitz,2022-12-01,94859.0
3103,Totem 85 quai d'Austerlitz,2023-01-01,38117.0
3104,Totem Cours la Reine,2020-02-01,50407.0
3105,Totem Cours la Reine,2020-03-01,52083.0
3106,Totem Cours la Reine,2020-04-01,17456.0
3107,Totem Cours la Reine,2020-05-01,109619.0
3108,Totem Cours la Reine,2020-06-01,159061.0
3109,Totem Cours la Reine,2020-07-01,153946.0
3110,Totem Cours la Reine,2020-08-01,94808.0
3111,Totem Cours la Reine,2020-09-01,160926.0
3112,Totem Cours la Reine,2020-10-01,116216.0
3113,Totem Cours la Reine,2020-11-01,74905.0
3114,Totem Cours la Reine,2020-12-01,68117.0
3115,Totem Cours la Reine,2021-01-01,74939.0
3116,Totem Cours la Reine,2021-02-01,70331.0
3117,Totem Cours la Reine,2021-03-01,106796.0
3118,Totem Cours la Reine,2021-04-01,100311.0
3119,Totem Cours la Reine,2021-05-01,110675.0
3120,Totem Cours la Reine,2021-06-01,150800.0
3121,Totem Cours la Reine,2021-07-01,126914.0
3122,Totem Cours la Reine,2021-08-01,98454.0
3123,Totem Cours la Reine,2021-09-01,161647.0
3124,Totem Cours la Reine,2021-10-01,135377.0
3125,Totem Cours la Reine,2021-11-01,118245.0
3126,Totem Cours la Reine,2021-12-01,85787.0
3127,Totem Cours la Reine,2021-12-01,85845.0
3128,Totem Cours la Reine,2022-01-01,93581.0
3129,Totem Cours la Reine,2022-02-01,102318.0
3130,Totem Cours la Reine,2022-03-01,132023.0
3131,Totem Cours la Reine,2022-04-01,131308.0
3132,Totem Cours la Reine,2022-05-01,161461.0
3133,Totem Cours la Reine,2022-06-01,166222.0
3134,Totem Cours la Reine,2022-07-01,151202.0
3135,Totem Cours la Reine,2022-08-01,119242.0
3136,Totem Cours la Reine,2022-09-01,168760.0
3137,Totem Cours la Reine,2022-10-01,163786.0
3138,Totem Cours la Reine,2022-11-01,127032.0
3139,Totem Cours la Reine,2022-12-01,79897.0
3140,Totem Cours la Reine,2023-01-01,32600.0
3141,Voie Georges Pompidou,2018-01-01,6075.0
3142,Voie Georges Pompidou,2018-02-01,2275.0
3143,Voie Georges Pompidou,2018-03-01,17421.0
3144,Voie Georges Pompidou,2018-04-01,29823.0
3145,Voie Georges Pompidou,2018-05-01,35926.0
3146,Voie Georges Pompidou,2018-06-01,38182.0
3147,Voie Georges Pompidou,2018-07-01,40025.0
3148,Voie Georges Pompidou,2018-08-01,27805.0
3149,Voie Georges Pompidou,2018-09-01,52874.0
3150,Voie Georges Pompidou,2018-10-01,47932.0
3151,Voie Georges Pompidou,2018-11-01,32934.0
3152,Voie Georges Pompidou,2018-12-01,24322.0
3153,Voie Georges Pompidou,2019-01-01,27070.0
3154,Voie Georges Pompidou,2019-02-01,34596.0
3155,Voie Georges Pompidou,2019-03-01,37690.0
3156,Voie Georges Pompidou,2019-04-01,45205.0
3157,Voie Georges Pompidou,2019-05-01,49055.0
3158,Voie Georges Pompidou,2019-06-01,54539.0
3159,Voie Georges Pompidou,2019-07-01,64212.0
3160,Voie Georges Pompidou,2019-08-01,47101.0
3161,Voie Georges Pompidou,2019-09-01,76327.0
3162,Voie Georges Pompidou,2019-10-01,55064.0
3163,Voie Georges Pompidou,2019-11-01,43820.0
3164,Voie Georges Pompidou,2019-12-01,106333.0
3165,Voie Georges Pompidou,2020-01-01,95131.0
3166,Voie Georges Pompidou,2020-02-01,48632.0
3167,Voie Georges Pompidou,2020-03-01,29175.0
3168,Voie Georges Pompidou,2020-04-01,15507.0
3169,Voie Georges Pompidou,2020-05-01,83319.0
3170,Voie Georges Pompidou,2020-06-01,117069.0
3171,Voie Georges Pompidou,2020-07-01,116403.0
3172,Voie Georges Pompidou,2020-08-01,70371.0
3173,Voie Georges Pompidou,2020-09-01,126806.0
3174,Voie Georges Pompidou,2020-10-01,85491.0
3175,Voie Georges Pompidou,2020-11-01,61751.0
3176,Voie Georges Pompidou,2020-12-01,51042.0
3177,Voie Georges Pompidou,2021-01-01,55642.0
3178,Voie Georges Pompidou,2021-02-01,34601.0
3179,Voie Georges Pompidou,2021-03-01,31823.0
3180,Voie Georges Pompidou,2021-04-01,71717.0
3181,Voie Georges Pompidou,2021-05-01,70934.0
3182,Voie Georges Pompidou,2021-06-01,96856.0
3183,Voie Georges Pompidou,2021-07-01,79833.0
3184,Voie Georges Pompidou,2021-08-01,58728.0
3185,Voie Georges Pompidou,2021-09-01,111075.0
3186,Voie Georges Pompidou,2021-10-01,94710.0
3187,Voie Georges Pompidou,2021-11-01,74473.0
3188,Voie Georges Pompidou,2021-12-01,52547.0
3189,Voie Georges Pompidou,2021-12-01,52565.0
3190,Voie Georges Pompidou,2022-01-01,57843.0
3191,Voie Georges Pompidou,2022-02-01,65252.0
3192,Voie Georges Pompidou,2022-03-01,86102.0
3193,Voie Georges Pompidou,2022-04-01,80793.0
3194,Voie Georges Pompidou,2022-05-01,99036.0
3195,Voie Georges Pompidou,2022-06-01,101642.0
3196,Voie Georges Pompidou,2022-07-01,89881.0
3197,Voie Georges Pompidou,2022-08-01,68338.0
3198,Voie Georges Pompidou,2022-09-01,108777.0
3199,Voie Georges Pompidou,2022-10-01,104891.0
3200,Voie Georges Pompidou,2022-11-01,88354.0
3201,Voie Georges Pompidou,2022-12-01,53005.0
3202,Voie Georges Pompidou,2023-01-01,23440.0
3203,face au 4 avenue de la porte de Bagnolet,2019-11-01,24506.0
3204,face au 4 avenue de la porte de Bagnolet,2019-12-01,47880.0
3205,face au 40 Quai D'Issy,2019-11-01,6552.0
3206,face au 40 Quai D'Issy,2019-12-01,11046.0
3207,face au 70 Quai de Bercy,2018-11-01,1168.0
3208,face au 70 Quai de Bercy,2018-12-01,19744.0
3209,face au 70 Quai de Bercy,2019-01-01,22609.0
3210,face au 70 Quai de Bercy,2019-02-01,28324.0
3211,face au 70 Quai de Bercy,2019-03-01,30260.0
3212,face au 70 Quai de Bercy,2019-04-01,36441.0
3213,face au 70 Quai de Bercy,2019-05-01,37284.0
3214,face au 70 Quai de Bercy,2019-06-01,40783.0
3215,face au 70 Quai de Bercy,2019-07-01,48330.0
3216,face au 70 Quai de Bercy,2019-08-01,37706.0
3217,face au 70 Quai de Bercy,2019-09-01,53993.0
3218,face au 70 Quai de Bercy,2019-10-01,39083.0
3219,face au 70 Quai de Bercy,2019-11-01,30931.0
3220,face au 70 Quai de Bercy,2019-12-01,70799.0
3221,face au 8 avenue de la porte de Charenton,2019-11-01,18330.0
3222,face au 8 avenue de la porte de Charenton,2019-12-01,48849.0
3223,pont des Invalides N-S,2019-11-01,9942.0
3224,pont des Invalides N-S,2019-12-01,23628.0
3225,pont des Invalides S-N,2019-11-01,10932.0
3226,pont des Invalides S-N,2019-12-01,25497.0
